,country,lastpage,MShr1,MShr2,MShr3[daily_newspaper],MShr3[weekly_newspaper],MShr3[magazine],MShr3[tv],MShr3[radio],MShr3[news_agency],MShr3[online_stand_alone],MShr3[online_of_offline],MShr4,MSexpertise1,MSexpertise2,MSexpertise3,MSexpertise4,MSfinance1,MSfinance2,MSfoi1,MSfoi2,MSfoi3,MSfoi4,MSfoi5[not_covered],MSfoi5[too_expensive],MSfoi5[too_time_consuming],MSfoi5[afraid_of_data_destruction],MSfoi5[other],MSfoi5other,MSapp1,MSapp2,MSsoc1,MSsoc2,MSsoc4,MSsoc5[follow_up_on_other_media],MSsoc5[statements_government],MSsoc5[oversight_reports],MSsoc5[leaks],MSsoc5[own_investigations],MSsoc5[dont_know],MSsoc5[other],MSsoc5other,MSsoc6[national_security_risks],MSsoc6[intelligence_success],MSsoc6[intelligence_misconduct],MSsoc6[oversight_interventions],MSsoc6[oversight_failures],MSsoc6[policy_debates_leg_reforms],MSsoc6[other],MSsoc6other,MStrans1,MStrans2,MStrans3,MSimpact1[above_avg_comments],MSimpact1[above_avg_shares],MSimpact1[above_avg_readers],MSimpact1[letters_to_the_editor],MSimpact1[follow_up_by_other_media],MSimpact1[other],MSimpact1other,MSimpact1[none_of_the_above],MSimpact1[dont_know],MSimpact2[diplomatic_pressure],MSimpact2[civic_action],MSimpact2[conversations_with_government],MSimpact2[official_inquiries],MSimpact2[government_statements],MSimpact2[conversations_with_intelligence],MSimpact2[dont_know],MSimpact2[prefer_not_to_say],MSimpact2[other],MSimpact2other,MSimpact2[none_of_the_above],MSprotectops1[sectraining],MSprotectops1[secure_drop],MSprotectops1[e2e],MSprotectops2,MSprotectops3[encrypted_email],MSprotectops3[vpn],MSprotectops3[tor],MSprotectops3[e2e_chat],MSprotectops3[encrypted_hardware],MSprotectops3[2fa],MSprotectops3[secure_drop],MSprotectops3[other],MSprotectops3other,MSprotectops4,MSprotectleg1,MSprotectleg2,MSprotectleg3[free_counsel],MSprotectleg3[cost_insurance],MSprotectleg3[other],MSprotectleg3other,MSprotectleg4[free_counsel],MSprotectleg4[cost_insurance],MSprotectleg4[other],MSprotectleg5,MSprotectrta1,MSprotectrta2,MSprotectrta3,MSprotectrta4,MSprotectrta5,MSprotectrta6,MSconstraintcen1,MSconstraintcen2,MSconstraintcen3,MSconstraintcen5,MSconstraintcen5spec,MSconstraintinter1,MSconstraintinter2,MSconstraintinter4[extortion],MSconstraintinter4[violent_threat],MSconstraintinter4[inspection_during_travel],MSconstraintinter4[surveillance_signalling],MSconstraintinter4[online_harassment],MSconstraintinter4[entry_on_deny_lists],MSconstraintinter4[exclusion_from_events],MSconstraintinter4[public_defamation],MSconstraintinter5[unsolicited_information],MSconstraintinter5[invitations],MSconstraintinter5[other],MSconstraintinter5other,MSconstraintinter6[political],MSconstraintinter6[religious],MSconstraintinter6[other],MSconstraintinter6other,MSconstraintself1[avoid],MSconstraintself1[change_focus],MSconstraintself1[change_timeline],MSconstraintself1[abandon],MSconstraintself1[leave_profession],MSconstraintself1[other],MSconstraintself1other,MSattitude1,MSattitude2,MSattitude3[rule_of_law],MSattitude3[civil_liberties],MSattitude3[effectiveness_of_intel],MSattitude3[legitimacy_of_intel],MSattitude3[trust_in_intel],MSattitude3[critique_of_intel],MSattitude3[prefer_not_to_say],MSattitude4[1],MSattitude4[2],MSattitude4[3],MSattitude4[4],MSattitude4[5],MSattitude4[6],MSattitude5[1],MSattitude5[2],MSattitude5[3],MSattitude5[4],MSattitude5[5],MSattitude5[6],MSattitude6[1],MSattitude6[2],MSattitude6[3],MSattitude6[4],MSattitude6[5],MSattitude6[6],MSgender
MSsoc6[oversight_failures],0.0,0.4719662623311171,0.18408850532374882,0.2564721985032235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23977679605642171,0.14341987437464387,0.2153879947044577,0.0,0.23029596332723792,0.07519562316546853,0.0,0.0,0.09314902393887274,0.5525404774481874,0.34241436936734077,0.29588883951129363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14186063463319154,0.34426310292859086,0.3176594561281434,0.38123826942500616,0.0,0.0,0.6399975289445765,0.7090558576261876,0.6019217513638154,0.0,0.2969900854538184,1.0,0.0,0.0,0.9483417275158682,0.7108974007236192,1.0,0.6274345344206204,0.0,1.0,0.0,0.3390411756418027,0.0,0.0,0.0,0.0,0.0,0.16787678885990312,0.0,1.0,0.1469927610257653,0.0,0.25066327934717675,0.0,0.0,0.13596684569032114,0.3246583139086181,0.1469927610257653,0.0,0.0,0.0,1.0,0.0,0.10925287508822557,0.0,0.0,0.0,0.2838607088361233,0.5562726948572574,0.0,0.09908448172065963,0.6833139770026788,0.0,0.0,0.0,0.0,0.0,0.4639756103988831,0.0,0.0,0.0,0.0,0.0,0.055236293409331554,0.0,0.0,0.2455591448242304,0.5777181238561128,0.0,0.0,0.0,0.0,0.34662724247481186,0.0,0.08389955011549564,0.0,0.0,0.0,0.08248745178952413,0.0,0.0,0.0,0.09337278809835983,0.17188508135229738,0.21448562665274926,0.0,0.0,0.0,0.0,0.06363427343244839,0.0,1.0,0.0,0.0,0.0,0.0,0.157038945462962,0.157038945462962,0.0,0.33001706162469063,0.0,0.0,0.0,0.2660525476567262,0.5886726109410719,0.6477316126986589,0.7187224803274952,0.0,0.0,0.0,0.5656015807393232,0.0,0.3996868302930467,0.0,0.0,0.4004329175209625,0.0,0.0,0.0,0.5513699188391077,0.8991228748840379,0.6185587367499068,0.07192221500045519,0.0,0.0,0.0,0.0,0.9169204265482219,0.0,0.20324438753558166,0.0
MSsoc6[policy_debates_leg_reforms],0.06689119746357236,0.5923660917489805,0.3673842016787621,0.47404775229793633,0.23192955592187312,0.0,0.0,0.0,0.0,0.0,0.0,0.154626590164619,0.21972377432580495,0.17426947074111343,0.0,0.08364881353481556,0.20957256344934377,0.0,0.0,0.0,0.0,0.0,0.08456678517951674,0.11231400576563805,0.0,0.0,0.0,0.0,0.0,0.0,0.0626288298478199,0.0,0.0,0.0,0.5153430385480644,0.3896509023809935,0.7139103106101485,0.6274345344206204,0.5646101529468647,0.0,0.4754670453228882,,0.23133062734440082,0.0,0.6508938932431835,0.7144647535286593,0.6274345344206204,1.0,0.0,1.0,0.3971387063081645,0.5661073000265422,0.0,0.0,0.23192955592187312,0.0,0.26676097095471185,0.3305834718889694,0.154626590164619,,0.10610682658700095,0.08754245583566496,0.0,0.3896509023809935,0.0,0.0,0.34777600955639815,0.4155578038834269,0.0,0.0,0.0,1.0,0.0,0.06520004844771489,0.15454088301116753,0.0,0.0,0.3255312969153108,0.2277072579051885,0.6676408530218996,0.0,0.4591212798873872,0.5360423166335345,0.03508329929060941,0.0,,0.7211106747548369,0.1801328884184389,0.8167339762661027,0.0,0.4082591341710344,0.0,,0.0,0.0,0.7715508476629431,0.46109453306577863,0.7523123082235182,0.0,0.19256307683772106,0.0,0.0,0.0,0.4687187544472607,0.06392316321080074,1.0,0.0,,0.0,0.0,0.19027028849982694,0.19027028849982694,0.0,0.0,0.12125497530920346,0.0,0.0,0.0,0.0,0.22703694445062828,0.0,,0.0,0.19027028849982694,0.0,,0.0,0.0,0.0,0.0,0.10102079243595907,,,0.0,0.7772631025383121,0.8929985392839953,0.7292408318730302,0.0,0.23192955592187312,0.0,0.38863501326885636,0.0,0.6765738061385846,0.0,0.7838931172970816,0.0,0.0,0.0,0.0,0.0,0.16494532139361426,0.0,0.0,0.0,0.9042498929210552,0.31378312996828583,0.13175764493330058,0.0,0.3023817865861898,0.0,0.40606576936887145
MSsoc6[other],0.0,0.0,0.17180352940849547,0.21158709381374674,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.3474372713058358,0.0,0.0,0.16282950054329037,0.12144580350601988,0.0,0.0,0.0,0.2687451937852137,0.0,1.0,0.0,0.0,0.35872720221693766,0.0,0.0,0.21425096241170652,0.0,0.0,0.0,0.0,0.2843723254594561,0.31562885949638836,0.5403151907610285,0.0,0.0,0.0,0.0,0.2397767960564216,0.21425096241170652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.27292854702361374,0.5042608657841561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35872720221693766,0.0,0.0,0.0,0.07427637460359567,0.0,0.0,0.2921736932831617,1.0,0.0,0.0,0.0,0.042123363989470995,0.08191723430673141,0.17531260546959032,0.0,0.7033948916529635,0.0,0.1471461988506473,0.0,0.0,0.6412459909740064,0.0,0.0,0.0,0.42607456599964433,0.5140206873779198,0.27706285975899436,0.35940676821919343,0.0,0.0,0.0,1.0,0.36062280579848305,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.33546865632083095,,0.0,0.0,0.0,0.0,0.3474427533264141,0.0,0.0,0.0,0.0,0.0,0.6213229716145332,0.0,0.3854150584501466,1.0,0.24411299387546093,0.0,0.9128766794226413,,0.0,0.0,0.10660645564991619,0.06139671918938684,0.0,0.35940676821919343,0.0,0.0,0.6082089558766404,0.0,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.0,0.18651802555952532,0.0,0.0,0.28048735738289393,0.0,0.0,0.3694487700617218,0.5435421265562389,0.0,1.0,0.8052125528582773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSsoc6other,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,0.0,0.0,1.0,1.0,,0.0,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,0.0,,1.0,,1.0,0.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,
MStrans1,0.0,0.0,0.727977345725715,0.35758596378010815,0.0,0.34565102229740646,0.3139357540025673,0.0,0.0,0.0,0.1814525374299895,0.0,0.6764075397531619,0.3105377492828053,0.6074850429912104,0.7983817741653606,0.20054337645204737,0.0,0.0,0.0,0.33245063126878305,0.20007567598552195,0.0,0.2252203319054375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5788076424982772,0.13118931363424233,0.0,0.14863389793680346,0.21733631605474762,0.0,1.0,0.0,1.0,0.0,0.0,0.17161383709452144,0.0,0.0,0.3971387063081645,0.27292854702361374,1.0,1.0,0.7704900585727135,0.3329306601959194,0.19873770580825986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5439217135150214,0.0,0.0,0.0,0.0,0.0,0.2215058485353488,0.3847660934813566,0.0,0.20535319247636497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182864250725163,0.2408717468210846,0.0,0.22766514942452842,0.1976191739699267,0.2463937854017787,0.6801778779744692,,0.6123839693075068,0.4948677293911426,0.25027293714833077,0.16000089468233752,0.0,0.0,,0.0,0.0,0.0,0.28849282322878794,0.0,0.0,0.6966648801744854,0.0,0.4800950914831691,0.0,0.6070059223316281,0.35321909058998696,0.31425651029830076,0.36376474298407013,0.0,0.0,0.0,0.0,0.3214385406231927,0.33638356293233984,0.3297708051705456,0.0,0.07697308340885241,0.17832714562080465,0.0,0.0,0.0,0.8427894526570757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4038802063525136,0.16526664746499423,0.0,0.3492956286376856,0.0,0.0,0.0,0.0,0.0,0.31318708319768,0.0,0.0,0.0,0.5768183277563927,0.0,0.0,0.09950849172698382,0.29683542819158504,0.22905876404065487,0.20101876941866922,0.0,0.4204834584949029,0.0,0.0,0.0,0.0,0.5487833051070043
MStrans2,0.580369667953453,0.0,0.9154755327299824,0.0,0.0,0.8174459213939588,0.5506335582864245,0.0,0.0,0.0,0.37630948532500347,0.0,0.0,0.0,0.3127713641333608,0.5687933798653217,0.0,0.35879270044132283,0.712152966906809,0.9148594105266222,0.0,0.20007567598552195,0.45572145488180554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44993226329533326,0.0,0.0,0.38689215357947804,0.32662301723099996,0.45631693466399487,1.0,0.08819194557996211,1.0,0.0,0.0,0.5650784752468935,0.0,0.3390411756418027,0.5661073000265422,0.5042608657841561,1.0,0.7704900585727135,1.0,0.12060643485079629,0.0,0.0,0.0,0.0,0.19497380627259625,0.23093076501352625,1.0,0.4288106889726946,0.8393166332636202,0.0,0.0,0.0,0.0,0.0,0.6872509616862993,0.6182455881003831,0.8393166332636202,0.29040424028663286,1.0,0.0,0.9091167479231107,0.9651320227727657,1.0,0.0,0.6138575756646935,0.9472103007316562,0.8736976685896884,0.9333107607912116,0.7923467489431913,0.774473474590802,0.546906541112074,0.0,0.0,0.6990702087545427,0.5645155964737018,0.5872273024104161,0.2007901268955226,0.0,0.0,0.0,0.36784242167709935,0.0,0.0,0.0,0.6308451227970272,0.0,0.45724436732810686,0.9578044512609848,0.9079311711198942,0.0,0.7833306806540078,0.9286445065301274,1.0,0.5818513759616692,,0.0,0.0,0.0,0.0,0.39841807347619335,0.38385219421246003,0.0,0.0,0.0,0.2396218856502095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.4043355506133643,0.0,0.0,0.44899829513635797,0.5044254224350968,0.0,0.565078475246893,0.45631693466399476,0.6182455881003831,0.70195131108174,0.0,0.2782988834539776,0.7759785089592645,0.07095821411140998,0.0,0.0,0.5096505099784694,0.0,0.0,0.6138167883768868,0.4480983984272669,0.6487038672940677,0.0,0.3799688766561095,0.0,0.0,0.6628141032105582,0.35707092358813025,0.0,0.7191597468569287
MStrans3,0.0,0.0,0.24693619435790146,0.3058557906940729,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5458611171736089,0.0,0.3959908532703093,0.7154790113799714,0.5095257833959222,0.24778495676100198,0.2688907090729935,0.0,0.0,0.0,0.0,0.4080233717890135,,0.0,,0.0,0.0,0.5204218391001566,0.0,0.6616955002276778,0.4963324738545741,0.5559022196758248,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3329306601959194,0.12060643485079629,1.0,0.0,0.0,0.0,0.0,0.0,0.28648840106692264,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.636795061538863,,0.0,0.0,0.0,,0.0,0.0,0.0,0.7417597895712541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20084697406475938,0.0,0.0,0.0,0.0,0.0,0.0,0.16523102371528353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015411447806944,0.0,,,,0.017204877363535296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435025853999401,0.0,0.0,,0.0,0.0,0.24235236326996817,,0.0,0.0,0.0,0.0,0.0,0.16523102371528353,,0.0,0.7689433868644475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07384020419155735,0.0,0.15303098967980647,0.0,0.0,,0.0,0.0,0.6813889536264282,,,,0.6470406964404481,0.6180798009239747,0.1925630768377215,,,,
MSimpact1[above_avg_comments],0.08023242478612959,0.4241847550588662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31142911835022163,0.0,0.0,0.06110748029738356,0.0,0.36774173867005144,0.21784265268408565,0.0,0.0,0.0,0.0,0.0,0.3699770495705797,0.0,0.0,0.0,0.0,0.31142911835022163,0.0,0.0,0.0,0.13671595867555777,0.0,0.0,0.0,0.3230374316406638,0.0,0.0,0.0,0.050364910260051986,0.31142911835022163,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19873770580825986,0.0,0.0,1.0,0.615878768947743,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.12823529557395968,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.23445067308502995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.07410227667055105,0.10468845090196043,0.45837140268843846,0.45837140268843846,0.0,,0.0,0.0,0.0,0.0,0.30292389247966467,,,0.0,0.0,0.0,0.0,0.05021506566460484,,,,0.0,0.0,0.3742483159154212,0.3742483159154212,0.12031506805794945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3742483159154212,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4066348400125565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31142911835022163,0.0,0.0,0.0,0.24199695689870238,0.28048735738289393,0.0,0.5239982905152943,0.8494717512528973,0.0,0.0,0.7417101694700406,0.0,0.0,0.20301412522255013,0.0,0.0,0.0,0.0,0.0
MSimpact1[above_avg_shares],0.0,0.1826362399105777,0.0,0.24865081377084772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43233448387324275,0.0,0.0,0.08059621129254833,0.0,0.6247132312799099,0.0,0.0,0.0,0.1779795687562043,0.0,0.0,0.0,0.0,0.0,0.0,0.06947519789474521,0.19525618174194864,0.1500016725516945,0.0,0.31010018514279053,0.11340859031709781,0.0,0.0,0.0,0.3366567541522286,0.0,0.0,1.0,0.0,0.23194843632477027,0.0,0.0,0.0,0.23192955592187312,0.0,1.0,0.0,0.0,0.0,0.615878768947743,1.0,0.0,0.0,0.11340859031709781,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15305711270067998,0.0,0.0,0.15840258702319468,0.0,0.0,0.0,0.06520004844771485,0.0,0.0,0.34235898172694823,0.0,,0.3997052838535246,0.1633147084444526,0.0,0.28277615563300235,0.5996263134131121,0.19226946723392832,,0.0,0.0,0.0,0.0,0.0,0.0,0.1925630768377213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17221829807112332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03495024851328906,0.0,0.4540596631799437,0.206647040445442,0.0,1.0,0.0,0.0,0.0,,0.0,0.06642456844726942,0.0,0.0,0.0,0.0,0.0,0.16309655505924808,0.0,0.2369561774237173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551690471361482,0.0,0.0,0.0,0.25274779909974376,0.0,0.6822152675182073,0.2940872329775074,0.0,0.0,0.28436516271891066,0.6767061405068192,0.08712661838412607,0.0,0.0,0.0,0.16793844795830545
MSimpact1[above_avg_readers],0.09539182303343822,0.0,0.0,0.4490849546099097,0.20546283560976342,0.0,0.0,0.0,0.0,0.31142911835022163,0.0,0.0,0.06110748029738356,0.0,0.36774173867005144,0.0,0.0,0.0,0.29146513609663627,0.0,0.2617699290610609,0.0,1.0,0.0,0.0,0.0,0.31142911835022163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31142911835022163,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3455703308442055,0.0,0.0,0.39598817921233387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5201846854407356,0.4747690529884151,1.0,0.8503909064591693,0.5331840036309706,,,0.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,0.3742483159154212,0.3742483159154212,0.12031506805794945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26176992906106095,1.0,0.0,0.3742483159154212,0.0,,0.0,0.11093919489150246,0.0,0.0,0.21534839991481972,,,0.04122379603826261,0.0,0.0,0.0,0.0,0.20546283560976342,0.0,0.0,0.31142911835022163,0.8119810108356657,0.0,0.0,0.0,0.0,0.0,0.0,0.8327257064288964,0.0,0.0,0.8400010848846219,0.8052125528582772,0.7803391316100252,0.0,0.0,0.8400010848846218,0.3023817865861898,0.0,0.0
MSimpact1[letters_to_the_editor],0.0,0.0,0.0,0.2809829690086741,0.0,0.0,0.0,0.0,0.0,0.12082663823073764,0.0,0.0,0.280011054651853,0.18538404853931353,0.07462459046680171,0.0,0.0,0.5314191861049778,0.1870046074485036,0.0,0.7689433868644472,0.37854865041064667,0.0,0.0,0.0,0.0,0.12082663823073764,0.0,0.0,0.11198385822322819,0.0798219634060796,0.0,0.0,0.0,0.28423941045327006,0.5293482355459798,0.2341798003243855,0.0,0.0,0.12082663823073764,0.0,,0.0,0.0,0.0,0.0,0.0,0.26676097095471185,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2798023613537654,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.12330825611335579,0.042123363989470995,0.1936649338606281,0.04867647763117553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.40365095729624023,0.0,0.0,0.5819308528142852,0.0,,0.0,0.5298084828042455,0.0,0.0,0.0,0.0,0.1925630768377215,0.0,0.0,0.0,0.0,0.0,0.0,0.3023817865861898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834046976260539,0.0,0.43498300498063547,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.16351346126824773,0.1614148735052059,0.0,0.12046843396495586,,0.40486853105245707,0.0,0.1102047667462218,0.0,0.0,0.0,0.0,0.0,0.12082663823073764,0.0,0.0,0.0,0.0,0.0,0.2588927831416853,0.3141247887298084,0.0,0.6112890812405479,0.30931119798250434,0.0,0.0,0.0,0.0,0.4811069331571721,0.7417101694700406,0.0,0.0,0.0
MSimpact1[follow_up_by_other_media],0.0,0.36748018912903657,0.26292050280307844,0.296182768655517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4530996670854278,0.0,0.0,0.0,0.0,0.3117868965900949,0.0,0.0,0.25444598943358354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1609232236041042,0.0,0.0,0.24090111211006876,0.0,0.0,0.0,0.0,0.3945487219044614,0.7579682912534431,0.0,0.0,1.0,0.0,0.0,0.35703024746766715,0.0,0.16787678885990312,0.3305834718889694,0.0,1.0,0.0,0.19497380627259625,0.0,0.0,0.11340859031709781,0.0,0.0,1.0,0.0,1.0,0.415557803883427,0.0,0.0,0.7496997504198843,0.0,0.29138332856443466,0.06359014787479449,0.0,0.0,0.0,0.0,1.0,0.0,0.11344497444980195,0.0,0.0,0.0,0.0,0.5310348243023242,0.041494423459207765,0.0,0.20292717921153797,0.0,0.0,0.0,0.0,0.0,0.3449596440126373,0.3804861741336736,0.40972166973913104,0.0,0.0,0.0,0.41590928194030935,0.0,0.6346476006037011,0.0,0.0,0.0,0.0,0.0654902847714685,0.0,0.0,0.352487330557216,0.0,0.0,0.16690362743721826,0.0,0.0,0.0,0.0,0.0,0.23891178584174266,0.0,0.0,0.0,0.18729652621650972,0.0,0.0,0.0,0.5846123890374991,1.0,0.0,0.0,0.0,0.0,0.0,0.09471265744315656,0.09666525336905567,0.0,0.0,0.25852154872119615,,0.0,0.0,0.0,0.22356315030160342,0.0,0.40703823959334845,0.0,0.0,0.0,0.38306041443336925,0.0,0.4902993338769924,0.0,0.0,0.0,0.0,0.5980778328700236,0.0,0.2940872329775074,0.0,0.28390503107524157,0.0,0.0,0.3149670153996462,0.07192221500045519,0.2032443875355815,0.20324438753558166,0.0
MSimpact1[other],0.0,0.0,0.0,0.0,0.0,0.0,0.39356342749703965,0.0,0.0,0.21425096241170652,0.0,0.0,0.0,0.6770430094209134,0.07065668496773068,0.16860122841684846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.0,0.0,0.08514472797449565,0.2464538204190423,0.5115053855683835,0.2907985270951078,0.06197442169104888,0.0,0.0,0.0,0.0,0.2397767960564216,0.21425096241170652,0.0,1.0,0.0,0.0,0.0,0.5280480491868143,0.0,0.154626590164619,0.0,1.0,0.0,0.23093076501352625,0.28648840106692264,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.2921736932831617,0.0,0.0,0.0,0.0,0.0,0.2921736932831617,1.0,0.0,0.0,0.12330825611335579,0.042123363989470995,0.0,0.17531260546959032,0.0,0.0,0.0,0.1471461988506473,0.0,0.0,1.0,,0.6045008943539334,0.0,0.0,0.0,0.5819308528142852,1.0,,0.0,0.0,0.5171840474401804,0.5370387659594713,0.14714619885064734,0.0,0.0,0.0,0.0,0.0,0.0,0.23435549108406195,1.0,0.0,,0.25349630742728124,0.0,0.0,0.0,0.05896213650171683,0.0,0.0,0.0,0.08135174661282227,0.0,0.6213229716145332,0.0,0.9207273062944903,,0.0,0.0,0.7406747276819382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6248194760427668,0.0,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.0,0.3065703031993695,0.8827435798426201,0.0,0.0,,0.41417172843991745,0.0,0.631729982616632,0.0,,,0.9578375549182047,0.682341162591134,0.0,,,,0.0
MSimpact1other,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,,0.0,1.0,0.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,0.0,,,,
